ids,cpl1,cpl2,cpl3,cpl4,cpl5,cpl6,cpl7,cpl8
8294,8.43298,10.4417,9.56163,1.07886e-08,5.29847,0.00118416,0.00126934,0.0596258
8295,8.3917,10.3856,11.8052,1.07798e-08,5.12825,0.00331121,0.00355359,0.0819692
8296,8.35713,10.355,9.93905,1.026e-08,4.7601,0.00566084,0.00159078,0.0755594
8297,8.3319,10.2449,9.85009,1.00575e-08,5.05367,0.00943182,0.000220643,0.072103
8298,8.55705,10.7107,9.64647,1.0498e-08,4.52601,0.00260304,0.00307821,0.0721988
8299,8.26178,10.2792,10.5036,1.05369e-08,4.78835,0.00216048,0.000811247,0.0747545
8300,8.34522,10.3597,10.3711,1.03166e-08,5.02849,0.00156162,0.00159127,0.0713067
8301,8.46674,10.5153,10.6879,1.05769e-08,4.80033,0.00565355,0.00105755,0.0830424
8302,8.33058,10.2582,9.72869,1.00173e-08,5.07108,0.00733819,0.000129996,0.0710208
8303,8.41105,10.4559,11.92,1.04433e-08,4.90154,0.0018441,0.00119919,0.0546061
8304,8.50613,10.6519,12.0214,1.02495e-08,4.39732,0.00151175,0.00196399,0.0525951
8305,8.44626,10.5137,11.7309,1.0847e-08,4.70947,0.0039428,0.00089581,0.0839249
8306,8.42904,10.453,9.59308,1.07709e-08,5.20142,0.00109898,0.00151623,0.0592483
8307,8.4562,10.7002,12.0326,1.04315e-08,3.7519,0.00148833,0.000917198,0.0785485
8308,8.4729,10.5501,10.0635,1.05786e-08,4.93367,0.00165761,0.00300452,0.047566
8309,8.51566,10.6953,12.0604,1.07092e-08,4.40672,0.000299242,0.00282443,0.05725
8310,8.32614,10.3045,9.81622,1.05822e-08,4.67171,0.0107773,0.00127013,0.0842002
8311,8.52204,10.6258,12.5043,1.06985e-08,4.68477,0.00238071,0.00154611,0.0794089
8312,8.37522,10.3765,10.1905,1.00893e-08,4.91693,0.00545142,0.000843906,0.05534
8313,8.25061,10.2436,9.2275,1.02274e-08,4.72714,0.00470334,0.00225363,0.0839638
8314,8.46944,10.5409,12.4806,1.07261e-08,4.95611,0.000966937,0.000640915,0.0467344
8315,8.39516,10.515,11.7275,1.02688e-08,4.19703,0.00462613,0.000665558,0.0713606
8316,8.24398,10.2069,9.89194,1.08312e-08,5.09968,0.00119367,0.00201113,0.0707103
8317,8.44565,10.5977,11.0129,1.03968e-08,4.02422,0.00474546,0.00076211,0.0620744
8318,8.39873,10.3803,11.2521,1.01201e-08,4.84189,0.00831403,0.00165591,0.101567
8319,8.41823,10.4263,12.138,1.06254e-08,5.18609,0.00262074,0.00257384,0.0707298
8320,8.37301,10.397,10.479,1.03668e-08,5.08731,0.000493131,0.00182942,0.0609826
8321,8.5629,10.634,9.97056,1.03493e-08,5.17063,0.000198095,0.00403762,0.0419303
8322,8.44228,10.5028,12.2664,1.03692e-08,4.91627,0.000145347,0.00117082,0.0457665
8323,8.39003,10.5112,11.6075,1.03898e-08,4.33182,0.00128687,0.00201913,0.0561911
8324,8.41065,10.4205,12.4476,1.03864e-08,4.99838,0.00504138,0.000858237,0.0815562
8325,8.33529,10.313,10.3803,1.00555e-08,4.95698,0.00565715,0.000535536,0.0661925
8326,8.22652,10.1798,10.627,1.07126e-08,5.1906,0.00112122,0.00111149,0.0679714
8327,8.35202,10.4202,11.9471,1.06218e-08,4.25617,0.00727095,0.000720375,0.0840548
8328,8.42118,10.4569,11.7444,1.08003e-08,4.94666,0.00330698,0.00376773,0.0778796
8329,8.46769,10.5343,11.6435,1.07891e-08,4.27945,0.00914544,0.00126299,0.0665267
8330,8.45744,10.5439,11.3966,1.05519e-08,4.56559,0.00268618,0.00112176,0.0594609
8331,8.3579,10.3604,9.72129,1.03334e-08,5.22335,0.000148711,0.00228023,0.0695326
8332,8.30216,10.2844,11.4388,1.05961e-08,4.62212,0.00994689,0.00148754,0.0848411
8333,8.54614,10.6296,11.8139,1.07559e-08,5.00948,6.79885e-05,0.00149992,0.0856339
8334,8.44695,10.5284,9.7859,1.04556e-08,4.60476,0.00393748,0.00229102,0.0725133
8335,8.27705,10.154,12.132,1.04117e-08,5.27792,0.0120547,0.00159951,0.123881
8336,8.39781,10.4604,11.2258,1.08506e-08,4.77796,0.00210302,0.000558952,0.0880008
8337,8.4477,10.527,11.6551,1.08518e-08,4.66139,0.00378484,0.000900862,0.0820581
8338,8.40576,10.4024,9.79046,1.01246e-08,5.33498,7.53425e-05,0.00233693,0.0603808
8339,8.31849,10.2452,12.3959,1.04364e-08,5.25394,0.00567116,5.40907e-05,0.0860395
8340,8.42545,10.51,11.5563,1.07225e-08,4.56619,0.00395964,0.000917101,0.0699825
8341,8.42547,10.4254,10.837,1.04637e-08,5.25112,0.00255451,0.00177063,0.10196
8342,8.49413,10.5233,9.93314,1.03064e-08,5.13878,0.0019715,0.00316082,0.050853
8343,8.30162,10.2797,11.2813,1.06068e-08,5.21826,0.00125664,0.00108932,0.0632022
8344,8.46611,10.5287,11.6497,1.07871e-08,4.33609,0.00886533,0.00126411,0.0710246
8345,8.38074,10.3874,10.3936,1.0296e-08,5.08268,0.00245788,0.0023895,0.0833633
8346,8.50186,10.6332,11.6906,1.05937e-08,4.60082,0.000864538,0.0020176,0.0604541
8347,8.34896,10.4558,10.8118,1.03572e-08,4.515,0.000777434,0.0020099,0.0464436
8348,8.39457,10.5165,11.8813,1.02586e-08,4.19269,0.00448775,0.000555999,0.0717601
8349,8.44133,10.4734,10.5135,1.02561e-08,5.13129,0.000399332,0.00217393,0.0592012
8350,8.34626,10.3148,12.0946,1.04546e-08,4.64008,0.0121736,0.00138797,0.0734059
8351,8.47342,10.5334,11.9556,1.08284e-08,4.34392,0.00909174,0.00111152,0.0718031
8352,8.39784,10.4182,10.6319,1.03333e-08,5.02367,0.00235692,0.00231725,0.0806177
8353,8.64341,10.9174,9.78911,1.02336e-08,3.89997,0.00150804,0.00100785,0.0852915
8354,8.40779,10.3659,12.7934,1.07753e-08,5.2826,0.00449055,0.00375107,0.090889
8355,8.31328,10.2228,12.3758,1.04618e-08,5.35181,0.0056312,3.07488e-05,0.0880114
8356,8.50398,10.5753,10.7333,1.04936e-08,4.93097,0.0015028,0.00145302,0.0895502
8357,8.40333,10.5068,10.8202,1.0323e-08,4.45035,0.00299473,0.000570729,0.0735051
8358,8.36294,10.3341,10.0033,1.00328e-08,4.92113,0.00674352,0.000291545,0.0715059
8359,8.35639,10.3904,10.9319,1.05038e-08,4.9007,0.00205675,0.00178181,0.0750189
8360,8.3521,10.4253,9.41057,1.07078e-08,4.28841,0.00590074,0.000945217,0.0564266
8361,8.41129,10.5375,10.7693,1.06741e-08,4.12592,0.00491442,0.000781834,0.0715817
8362,8.50726,10.6955,11.085,1.02112e-08,4.09749,0.00347665,0.00105409,0.0784749
8363,8.49166,10.5886,10.3459,1.05019e-08,4.67975,0.00241416,0.00250782,0.0558626
8364,8.23986,10.2078,10.7392,1.07248e-08,5.14108,0.00112295,0.00106363,0.0693822
8365,8.3096,10.2804,10.2886,1.06376e-08,4.59938,0.0120726,0.00101216,0.0869888
8366,8.44016,10.4943,12.2988,1.03942e-08,4.93881,0.000412786,0.00132963,0.0485437
8367,8.43593,10.5186,11.1103,1.02532e-08,4.66854,0.00291789,0.00162797,0.0877772
8368,8.44572,10.5229,11.6179,1.08355e-08,4.67381,0.00374572,0.000944748,0.0820965
8369,8.37224,10.4282,10.8517,1.03342e-08,4.67155,0.00350521,0.00167756,0.0591353
8370,8.40151,10.4457,10.5845,1.01755e-08,4.90118,0.001751,0.0016606,0.0647022
8371,8.24594,10.2217,10.7831,1.07103e-08,5.10556,0.00112505,0.00105787,0.0689279
8372,8.37882,10.4616,10.9584,1.03003e-08,4.44572,0.00427489,0.00128016,0.0585066
8373,8.4704,10.589,12.1248,1.07059e-08,4.62009,0.000224837,0.00184907,0.0580386
8374,8.55848,10.669,11.487,1.05226e-08,4.80396,0.000855226,0.00276786,0.0491313
8375,8.34138,10.3555,10.5942,1.02909e-08,4.51392,0.00880599,0.00140675,0.0919607
8376,8.40413,10.3812,10.0333,1.01457e-08,5.33655,0.00225933,0.000360316,0.0586814
8377,8.44162,10.5231,11.6743,1.07755e-08,4.48637,0.00563606,0.000986747,0.0868617
8378,8.51999,10.6599,12.0964,1.05121e-08,4.5279,0.00195123,0.0019253,0.0489322
8379,8.40584,10.4517,10.7696,1.01409e-08,4.93757,0.00128092,0.00150971,0.0655128
8380,8.39335,10.3781,12.1657,1.06451e-08,4.84789,0.0073614,0.000571113,0.0799076
8381,8.3418,10.4209,8.83294,1.08612e-08,4.75482,1.93437e-05,0.00326235,0.057423
8382,8.39718,10.4108,10.4773,1.03177e-08,5.06084,0.00253079,0.00229128,0.0832267
8383,8.48602,10.6024,12.1763,1.06896e-08,4.63471,0.000822521,0.00250783,0.0633898
8384,8.38921,10.519,11.8045,1.0249e-08,4.09998,0.00474327,0.000528139,0.0733645
8385,8.56374,10.723,10.1063,1.04154e-08,4.64114,0.000438613,0.00434569,0.0534677
8386,8.47743,10.5716,11.5725,1.05337e-08,4.79373,0.00143784,0.00164428,0.0773802
8387,8.39236,10.4566,10.3717,1.06347e-08,4.34565,0.00625705,0.000645228,0.0689966
8388,8.24861,10.191,9.65035,1.05371e-08,5.06409,0.00591597,0.000647465,0.0980524
8389,8.45179,10.4449,10.5182,1.01869e-08,5.20469,0.00330226,0.002997,0.0869684
8390,8.61417,10.7679,12.8261,1.04715e-08,4.58221,0.00147127,0.00217618,0.0491269
8391,8.45914,10.5158,11.5484,1.03075e-08,4.79214,0.00348192,0.00142951,0.09069
8392,8.39805,10.4632,10.9258,1.06011e-08,4.19936,0.00807119,0.00054013,0.082445
8393,8.36295,10.3341,10.0034,1.00328e-08,4.92107,0.00674331,0.000291604,0.0715061
8394,8.34212,10.4212,8.83514,1.08613e-08,4.75534,2.20592e-05,0.00326023,0.0574285
8395,8.18047,10.1268,10.7884,1.06015e-08,4.92067,0.00501867,0.00110746,0.0790092
8396,8.40768,10.4325,10.7997,1.02836e-08,4.8751,0.00448701,0.00221202,0.0709367
8397,8.34555,10.3604,9.71086,1.06615e-08,4.46325,0.00904739,0.00104025,0.0830394
8398,8.41983,10.4601,11.6024,1.03781e-08,4.39704,0.00894981,0.00035366,0.0896919
8399,8.42712,10.4348,12.587,1.07539e-08,5.07807,0.00317368,0.0031639,0.0807477
8400,8.39516,10.5163,11.8667,1.02571e-08,4.20039,0.00449296,0.00055919,0.0722265
8401,8.36193,10.3048,11.6247,1.03425e-08,5.32341,0.00550437,0.00031931,0.102402
8402,8.43837,10.4952,12.2817,1.03887e-08,4.90952,0.000574642,0.00129907,0.0494832
8403,8.46509,10.524,11.8115,1.04065e-08,4.851,0.00293493,0.0011644,0.0786664
8404,8.16974,10.1237,10.6391,1.06226e-08,4.88098,0.00423696,0.00105279,0.0740239
8405,8.41075,10.4441,10.0397,1.03517e-08,4.75631,0.00564434,0.00295913,0.0751232
8406,8.63525,10.7584,12.1438,1.02023e-08,4.83132,0.00125997,0.00243303,0.0507181
8407,8.31737,10.3247,9.00107,1.05053e-08,4.80846,0.00248551,0.000638205,0.0773671
8408,8.26767,10.29,12.0721,1.09503e-08,4.83991,0.00128978,0.000969867,0.0600767
8409,8.51236,10.6515,12.2353,1.06636e-08,4.45755,0.0015752,0.00175625,0.0551305
8410,8.28764,10.3443,9.15086,1.05674e-08,4.25312,0.00735336,0.00163326,0.0588531
8411,8.558,10.6547,10.33,1.05186e-08,4.9468,0.00147942,0.00302458,0.0549116
8412,8.14763,10.0913,10.5549,1.06101e-08,4.91307,0.00412319,0.00105816,0.07298
8413,8.34046,10.3689,10.6352,1.01654e-08,4.94138,0.00058898,0.000416166,0.0810692
8414,8.36661,10.4271,9.54441,1.08358e-08,4.8586,0.00116314,0.00277728,0.0770682
8415,8.60863,10.8584,11.8202,1.02984e-08,4.04348,0.00189929,0.00243497,0.0698128
8416,8.42769,10.5105,11.5091,1.07804e-08,4.47252,0.00547687,0.00106517,0.0894688
8417,8.57616,10.8129,9.75539,1.03314e-08,4.02466,0.00128474,0.000857248,0.0861632
8418,8.53396,10.6657,10.8485,1.06864e-08,4.16081,0.0065884,0.00102299,0.0802112
8419,8.15014,10.0853,10.5708,1.06355e-08,4.91833,0.00535022,0.00101214,0.0697679
8420,8.40851,10.4592,10.5254,1.07935e-08,4.39509,0.00691216,0.000286737,0.0746276
8421,8.37784,10.3954,12.7771,1.03775e-08,4.75679,0.00645067,0.00200912,0.062697
8422,8.46528,10.5096,10.9377,1.03281e-08,5.07924,0.000944672,0.00138197,0.080042
8423,8.22795,10.1656,12.915,1.04474e-08,4.43754,0.0156763,0.000843955,0.0649768
8424,8.44753,10.4808,11.8151,1.03323e-08,4.93161,0.00322589,0.00218247,0.0447969
8425,8.48586,10.5636,11.0529,1.06201e-08,4.73594,0.00365271,0.00209947,0.0704742
8426,8.23574,10.1915,10.3865,1.00528e-08,4.59389,0.0110711,0.000254783,0.11571
8427,8.49752,10.6694,10.8412,1.02535e-08,4.16364,0.00361373,0.000858408,0.0709972
8428,8.404,10.5302,12.2555,1.0096e-08,4.12857,0.00450726,0.000362061,0.0768249
8429,8.44384,10.4859,11.615,1.02187e-08,4.84379,0.00331982,0.00154251,0.091057
8430,8.4849,10.6236,12.148,1.06471e-08,4.40379,0.00214766,0.00162651,0.0701052
8431,8.28283,10.2676,9.53191,1.03603e-08,4.866,0.00337456,0.000666637,0.0725725
8432,8.2161,10.2347,10.0046,1.09472e-08,4.65584,0.00187232,0.0010182,0.0868461
8433,8.56616,10.8072,9.86668,1.03449e-08,3.99705,0.00131931,0.000789389,0.0870529
8434,8.53659,10.6479,11.7325,1.02352e-08,4.67942,0.00279597,0.00213551,0.0856097
8435,8.40785,10.4697,10.7802,1.06908e-08,4.35584,0.00655799,0.00029783,0.0749512
8436,8.3582,10.3889,10.6782,1.01886e-08,4.96097,0.000639537,0.000553442,0.0809232
8437,8.38392,10.4014,10.9097,1.08104e-08,5.03677,0.00256135,0.00318648,0.0828758
8438,8.25243,10.2234,12.4018,1.09987e-08,5.13294,0.00104132,0.00077035,0.0535618
8439,8.4604,10.5787,12.0917,1.06971e-08,4.59332,0.000446243,0.00176044,0.0583149
8440,8.54955,10.8095,9.62532,1.03649e-08,3.87107,0.00132987,0.000600857,0.0915897
8441,8.25763,10.2686,10.0598,1.0479e-08,4.36289,0.00908608,0.00174896,0.0690795
8442,8.56143,10.6355,10.0091,1.03398e-08,5.14224,0.000389022,0.00393947,0.0430918
8443,8.32872,10.2421,10.4202,1.06871e-08,5.15492,0.0105477,0.000220821,0.0692827
8444,8.3334,10.3486,10.0392,1.06994e-08,4.62322,0.00750817,0.00164258,0.0677243
8445,8.4481,10.5086,9.73168,1.05884e-08,5.00658,0.000998951,0.00149886,0.0717787
8446,8.31389,10.224,12.369,1.04631e-08,5.3479,0.0056666,3.18457e-05,0.088081
8447,8.51207,10.5846,11.2794,1.03249e-08,4.97338,0.00187396,0.00290025,0.0546223
8448,8.45965,10.5782,12.0919,1.06984e-08,4.59052,0.000426307,0.00176188,0.0583945
8449,8.51161,10.6348,10.7013,1.02485e-08,4.59841,0.00149029,0.0029795,0.0624088
8450,8.37444,10.4081,10.0931,1.06947e-08,4.65593,0.0068855,0.00223175,0.0680282
8451,8.42993,10.5217,11.9473,1.07053e-08,4.63096,0.0024841,0.00170564,0.0647352
8452,8.36035,10.3166,12.2407,1.04401e-08,5.19437,0.00533452,0.000407953,0.0892706
8453,8.3314,10.3195,11.2261,1.02669e-08,5.07993,0.00231949,0.000285185,0.0834589
8454,8.3907,10.405,11.7371,1.01983e-08,4.73606,0.00615395,0.00138122,0.0825186
8455,8.38173,10.4678,9.87918,1.07006e-08,4.43678,0.00505004,0.00234397,0.0681569
8456,8.32696,10.304,12.7513,1.08573e-08,4.87899,0.00622777,0.0011576,0.0963355
8457,8.4897,10.5092,10.8475,1.06e-08,5.19896,0.00240536,0.000804371,0.120387
8458,8.38687,10.4148,11.1349,1.06399e-08,4.57728,0.00635901,0.000238458,0.077882
8459,8.46191,10.5614,10.6505,1.07367e-08,4.68972,0.00270951,0.00335236,0.0831234
8460,8.43933,10.4957,12.2339,1.03866e-08,4.91555,0.000587779,0.00130201,0.0505682
8461,8.33125,10.3495,10.0806,1.06956e-08,4.60479,0.00742916,0.00159194,0.0676074
8462,8.40747,10.539,12.3439,1.00922e-08,4.0842,0.00472112,0.000359108,0.0765933
8463,8.28023,10.33,9.20526,1.05403e-08,4.31272,0.00704896,0.00160231,0.0621643
8464,8.33537,10.3631,10.6131,1.01867e-08,4.9033,0.00105327,0.000509067,0.0804048
8465,8.33748,10.4341,9.85642,1.01055e-08,4.28101,0.00411215,0.00206922,0.0521663
8466,8.33509,10.3572,12.6961,1.07982e-08,4.67284,0.0057827,0.00110091,0.0967455
8467,8.40646,10.4314,12.0381,1.03529e-08,4.90688,0.00455471,0.000847937,0.0856436
8468,8.56285,10.6717,10.4034,1.05765e-08,4.852,0.00212737,0.00259528,0.060759
8469,8.44009,10.4769,12.1469,1.04716e-08,4.87291,0.00455157,0.0007556,0.0662739
8470,8.38611,10.4331,11.0295,1.0663e-08,4.3631,0.00767998,0.000358772,0.0738712
8471,8.38039,10.3765,11.5606,1.04602e-08,4.60894,0.0109494,0.00116936,0.0635195
8472,8.38911,10.465,11.2054,1.04972e-08,4.37251,0.00661442,0.00204073,0.0618571
8473,8.42383,10.4214,10.0661,1.01674e-08,5.35609,0.000718902,0.0012554,0.0914549
8474,8.16597,10.1183,10.5677,1.05798e-08,4.77383,0.00605726,0.000841872,0.0623751
8475,8.36114,10.3655,11.9012,1.05917e-08,4.53178,0.00907339,0.00105499,0.0939507
8476,8.46714,10.5877,12.0368,1.06941e-08,4.59668,0.000460899,0.00181932,0.0590402
8477,8.53898,10.6663,12.7651,1.06786e-08,4.60384,0.00140566,0.00137114,0.0527849
8478,8.37424,10.4293,9.84771,1.07129e-08,4.69621,0.00365567,0.00236834,0.0801995
8479,8.3962,10.3949,10.7096,1.0701e-08,4.85405,0.00701243,0.00221379,0.079125
8480,8.31923,10.3204,10.6853,1.06187e-08,4.70048,0.0067785,0.00183576,0.0594652
8481,8.5098,10.5439,12.222,1.04638e-08,4.97688,0.00449145,0.00254011,0.108373
8482,8.42545,10.4199,10.0458,1.01624e-08,5.3774,0.00073473,0.00123375,0.0926011
8483,8.33481,10.3401,10.492,1.06341e-08,4.91885,0.00360342,0.00195433,0.0497031
8484,8.28775,10.182,10.295,1.06678e-08,5.11938,0.0120678,9.63946e-05,0.0625677
8485,8.41794,10.4872,11.546,1.04099e-08,4.87895,0.00129402,0.00216692,0.0534254
8486,8.34899,10.3209,12.7628,1.08349e-08,4.98895,0.00575448,0.00186417,0.0948517
8487,8.36765,10.4415,10.839,1.05751e-08,4.3904,0.00467202,0.00113688,0.0596554
8488,8.53676,10.5888,11.5016,1.08753e-08,5.11938,0.00137087,0.000285427,0.0783995
8489,8.29017,10.2386,10.369,1.06229e-08,5.09039,0.00406876,0.00133856,0.0483349
8490,8.29321,10.2473,12.4121,1.07663e-08,4.94,0.00714334,0.000691978,0.0530809
8491,8.41987,10.5559,12.9058,1.08386e-08,4.37491,0.000440878,0.00091088,0.0643748
8492,8.3252,10.2517,12.1794,1.04396e-08,5.18922,0.00654048,0.000149298,0.0884827
8493,8.33187,10.4324,10.1427,1.01254e-08,4.27156,0.00398255,0.00190892,0.0534868
8494,8.44771,10.5114,12.4022,1.0374e-08,4.89812,0.000354455,0.00129658,0.0495556
8495,8.34083,10.3597,12.4374,1.0852e-08,4.63561,0.00659384,0.00110386,0.0969039
8496,8.32203,10.3508,10.7822,1.05924e-08,4.56625,0.00662459,0.00173147,0.0618143
8497,8.47803,10.4972,11.4024,1.03503e-08,5.12771,0.0030767,0.00204815,0.102434
8498,8.32971,10.4073,10.4107,1.01661e-08,4.40114,0.0041853,0.00168294,0.0576517
8499,8.39088,10.5084,12.3658,1.08378e-08,4.40568,0.00132512,0.0010669,0.075461
8500,8.21737,10.1016,10.538,1.06514e-08,5.06008,0.0113035,0.000359853,0.0535139
8501,8.26116,10.1228,11.8949,1.03954e-08,5.23163,0.0133817,0.000903229,0.127519
8502,8.45908,10.4292,12.6672,1.0679e-08,5.31894,0.00460767,0.00322807,0.0764907
8503,8.39891,10.3742,10.6543,1.0118e-08,5.27994,0.00342179,0.00130822,0.0613368
8504,8.37948,10.4275,11.7092,1.0459e-08,4.64495,0.00367371,0.00167828,0.054506
8505,8.20448,10.1663,10.5892,1.05013e-08,4.92491,0.00399087,0.000841986,0.0729945
8506,8.35491,10.3896,10.6108,1.01843e-08,4.94285,0.000597704,0.000690855,0.0803569
8507,8.32794,10.4354,10.094,1.00724e-08,4.26748,0.00353182,0.00205946,0.0515634
8508,8.28759,10.1827,10.2847,1.06592e-08,5.12194,0.0118481,9.56973e-05,0.062933
8509,8.42884,10.4207,11.2373,1.02979e-08,5.26297,0.00370674,0.0012686,0.0543392
8510,8.2793,10.3344,11.2077,1.03564e-08,4.49538,0.00328515,0.000833503,0.0429838
8511,8.36993,10.3995,12.6528,1.06616e-08,4.83343,0.00290347,0.00049664,0.0755462
8512,8.25672,10.2227,10.4499,1.00172e-08,4.62432,0.00956322,0.00074772,0.124042
8513,8.59609,10.875,9.68467,1.04467e-08,3.88663,0.000698579,0.000333519,0.101059
8514,8.22481,10.1003,10.0627,1.07226e-08,5.17992,0.0104575,0.000211984,0.0466909
8515,8.21991,10.1575,9.54459,1.06298e-08,4.74497,0.0103412,0.00122626,0.0555591
8516,8.50115,10.5655,9.95276,1.02435e-08,4.9836,0.0020922,0.00280303,0.0529563
8517,8.48361,10.552,12.3175,1.03779e-08,4.86379,0.00218821,0.00341387,0.0553533
8518,8.10855,10.0051,10.3657,1.07254e-08,5.05455,0.00601528,0.00106967,0.0783939
8519,8.32752,10.2333,12.6239,1.0507e-08,5.41351,0.00541864,2.57102e-05,0.0835044
8520,8.31598,10.3028,9.93113,1.02253e-08,5.07461,0.00111111,0.000117942,0.080592
8521,8.45858,10.428,12.6716,1.06811e-08,5.32236,0.00460884,0.00323494,0.0761721
8522,8.38191,10.5057,11.6207,1.00858e-08,4.14311,0.00433886,0.000905629,0.0685482
8523,8.37283,10.4417,10.7506,1.02337e-08,4.81532,0.000589797,0.00117641,0.0774786
8524,8.31386,10.3921,11.3468,1.02653e-08,4.37673,0.00364005,0.000857796,0.0515942
8525,8.34514,10.2687,10.8428,1.04076e-08,4.91455,0.0117934,0.00150324,0.0763602
8526,8.30708,10.2867,10.1593,1.02012e-08,5.11131,0.000749844,0.000220597,0.0811247
8527,8.44907,10.5125,12.321,1.03932e-08,4.87396,0.000984192,0.00125806,0.0521968
8528,8.42884,10.4582,11.6998,1.00742e-08,4.93677,0.00306046,0.00145134,0.0950143
8529,8.45522,10.5191,11.9865,1.06891e-08,4.6927,0.00415145,0.00121997,0.0528059
8530,8.42861,10.5004,11.9639,1.02286e-08,4.51157,0.00474109,0.00158443,0.0852168
8531,8.41807,10.3988,9.95226,1.01557e-08,5.44306,0.000733104,0.00124208,0.0927988
8532,8.36427,10.328,10.7448,1.05866e-08,5.16626,0.00415579,0.00136946,0.0465907
8533,8.36154,10.3748,11.4417,1.00605e-08,4.63196,0.008508,0.00144404,0.0964114
8534,8.58118,10.6731,12.0097,1.0749e-08,4.95769,0.000828507,0.00134605,0.0862787
8535,8.48003,10.6777,11.4568,1.00786e-08,4.00131,0.00334923,0.00166923,0.0725245
8536,8.18993,10.188,11.1721,1.06076e-08,4.40577,0.00753397,0.000629012,0.0696143
8537,8.40867,10.3828,9.95017,1.01444e-08,5.46413,0.000706367,0.00115921,0.0932472
8538,8.32749,10.2333,12.6234,1.05071e-08,5.41333,0.00541742,2.57215e-05,0.0835015
8539,8.48343,10.5829,10.9297,1.00706e-08,4.50864,0.005064,0.00130186,0.0871629
8540,8.10484,10.0313,10.381,1.07988e-08,4.99493,0.00410264,0.000969426,0.0811706
8541,8.27437,10.3311,11.2441,1.0353e-08,4.48531,0.0030687,0.000790897,0.0410016
8542,8.45356,10.4209,12.622,1.06839e-08,5.30822,0.00516271,0.00318209,0.0776061
8543,8.24471,10.1778,11.6543,1.03446e-08,4.61429,0.0134315,0.000969419,0.0737904
8544,8.45238,10.595,11.1475,1.04469e-08,4.37063,0.00213707,0.00103374,0.0630192
8545,8.33709,10.3121,11.212,1.02852e-08,4.58483,0.0124212,0.00107806,0.0870326
8546,8.30196,10.3496,11.0403,1.03722e-08,4.54169,0.00428075,0.00102947,0.0521012
8547,8.223,10.0982,10.0132,1.07143e-08,5.22975,0.00853413,0.000132982,0.0369578
8548,8.25719,10.2002,9.75467,1.01829e-08,5.12742,0.00241489,6.82297e-05,0.0925765
8549,8.54905,10.6308,10.212,1.02626e-08,4.9662,0.00224227,0.0025513,0.0518025
8550,8.27362,10.2255,10.3727,1.06511e-08,5.07156,0.00373016,0.00128901,0.0516459
8551,8.16176,10.1624,8.73493,1.08772e-08,4.50033,0.0033435,0.00035007,0.105166
8552,8.35017,10.3852,10.3679,1.08661e-08,4.86396,0.00270841,0.00236761,0.0842437
8553,8.51785,10.5621,11.7489,1.06403e-08,5.11941,0.00203522,0.00102745,0.102843
8554,8.51022,10.6099,12.2072,1.04665e-08,4.704,0.00362364,0.00221793,0.0660802
8555,8.30164,10.3614,10.888,1.00538e-08,4.33936,0.00583326,0.000597878,0.0942396
8556,8.32344,10.2151,11.1411,1.06271e-08,5.19881,0.0109556,0.000839791,0.0774878
8557,8.3273,10.3756,11.2602,1.03886e-08,4.76461,0.00176421,0.0012539,0.0608684
8558,8.27648,10.2748,12.2908,1.09824e-08,5.03984,0.00106085,0.00119515,0.0528331
8559,8.42175,10.4755,10.6779,1.03029e-08,4.53571,0.00800144,0.00170148,0.093276
8560,8.3611,10.3274,10.099,1.03229e-08,5.32585,0.00177144,0.00120493,0.078594
8561,8.31331,10.324,11.1801,1.04224e-08,5.00046,0.000728497,0.000525409,0.0725849
8562,8.32626,10.3032,12.768,1.08633e-08,4.87552,0.0062515,0.00116441,0.0967533
8563,8.50398,10.6345,11.7774,1.04568e-08,4.49529,0.00269261,0.000565565,0.0641495
8564,8.40878,10.5109,11.6922,1.0149e-08,4.33673,0.00455802,0.00100718,0.0663653
8565,8.32352,10.2381,12.5313,1.05038e-08,5.30771,0.00599892,0.00042017,0.0823142
8566,8.57021,10.835,11.9507,1.03766e-08,3.91269,0.000801514,0.000713251,0.0700617
